customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5662-ABCDE,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.92,289.66,Yes
2069-ABCDE,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.57,4077.66,No
5435-ABCDE,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.44,1150.39,No
0645-ABCDE,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.94,261.59,No
6223-ABCDE,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.08,163.28,Yes
5273-ABCDE,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),34.37,542.45,No
3893-ABCDE,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,56.79,60.36,Yes
4885-ABCDE,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.53,214.87,Yes
0121-ABCDE,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.6,2096.7,No
1778-ABCDE,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.83,515.47,No
6662-ABCDE,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.69,617.77,No
5657-ABCDE,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.15,1905.89,Yes
2136-ABCDE,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.59,1487.12,No
3952-ABCDE,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.32,586.68,Yes
5769-ABCDE,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.11,230.26,Yes
0135-ABCDE,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.28,366.96,No
6217-ABCDE,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.28,362.94,Yes
6618-ABCDE,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.56,30.56,Yes
3096-ABCDE,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.98,770.93,No
2560-ABCDE,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.73,63.73,Yes
0063-ABCDE,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,51.14,1559.36,No
4588-ABCDE,Male,1,No,Yes,23,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),43.47,953.76,No
6130-ABCDE,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),56.61,356.39,Yes
3488-ABCDE,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),76.41,606.6,No
3359-ABCDE,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),54.88,452.6,Yes
3772-ABCDE,Female,0,No,No,17,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,59.88,1014.72,Yes
0680-ABCDE,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.89,400.59,Yes
4487-ABCDE,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.69,205.16,Yes
0742-ABCDE,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.15,1449.21,No
1212-ABCDE,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.32,3450.08,No
2171-ABCDE,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.21,1290.32,Yes
3690-ABCDE,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,59.63,120.19,No
6216-ABCDE,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.74,32.73,Yes
0568-ABCDE,Male,0,No,No,16,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.66,724.6,No
1874-ABCDE,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),49.74,994.0,No
4296-ABCDE,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.16,170.78,Yes
2597-ABCDE,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.54,348.23,Yes
1718-ABCDE,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.43,307.28,Yes
1393-ABCDE,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.81,2786.5,No
5283-ABCDE,Male,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.82,77.31,Yes
3545-ABCDE,Female,1,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.59,492.99,Yes
3614-ABCDE,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.11,4146.42,Yes
0490-ABCDE,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.72,67.47,Yes
4023-ABCDE,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),48.61,493.75,No
0691-ABCDE,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),44.59,275.01,No
5020-ABCDE,Female,0,Yes,No,28,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.49,1064.83,No
0603-ABCDE,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.94,163.62,Yes
1912-ABCDE,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.93,358.57,No
7041-ABCDE,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),46.29,46.29,No
4526-ABCDE,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.29,1083.28,No
6366-ABCDE,Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,54.45,1088.64,No
5830-ABCDE,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.37,1145.88,Yes
3236-ABCDE,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,61.79,1129.45,No
2367-ABCDE,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,67.77,1352.28,No
1188-ABCDE,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.1,874.43,Yes
0275-ABCDE,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.11,1922.74,No
3979-ABCDE,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.61,320.76,Yes
1362-ABCDE,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.6,1504.82,Yes
6272-ABCDE,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.55,2848.49,No
1527-ABCDE,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.14,1347.15,No
3313-ABCDE,Female,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,371.29,Yes
3024-ABCDE,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),59.81,1811.18,No
6942-ABCDE,Female,1,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.34,1499.78,Yes
4247-ABCDE,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,41.65,596.36,No
4618-ABCDE,Female,1,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,70.26,3101.73,Yes
6620-ABCDE,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),54.22,810.45,Yes
1338-ABCDE,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.57,923.31,No
0946-ABCDE,Male,0,No,No,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.07,214.81,No
6788-ABCDE,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),57.31,1622.29,No
2251-ABCDE,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),70.72,144.86,No
5784-ABCDE,Male,0,No,No,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),51.66,602.67,No
3474-ABCDE,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,54.78,236.62,No
3045-ABCDE,Female,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,39.01,393.05,No
2347-ABCDE,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,53.71,174.32,Yes
0069-ABCDE,Male,1,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,889.78,No
5153-ABCDE,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),62.81,930.74,No
4997-ABCDE,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),54.88,1715.42,No
1599-ABCDE,Male,0,No,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),34.52,62.21,Yes
3310-ABCDE,Male,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.61,3656.78,Yes
5060-ABCDE,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.04,1727.57,Yes
4561-ABCDE,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,36.36,640.69,No
1504-ABCDE,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.94,512.08,Yes
4366-ABCDE,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.96,60.96,Yes
0151-ABCDE,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.11,423.8,No
4311-ABCDE,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.44,67.81,Yes
2087-ABCDE,Male,1,No,No,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),52.87,610.92,No
6418-ABCDE,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.16,251.23,Yes
2260-ABCDE,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.21,2023.99,No
3050-ABCDE,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.67,297.76,Yes
5805-ABCDE,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.34,67.77,No
5425-ABCDE,Male,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.52,454.21,Yes
6794-ABCDE,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.58,4036.09,Yes
0860-ABCDE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,61.83,244.36,No
6197-ABCDE,Male,1,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.28,1217.23,Yes
2719-ABCDE,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.68,960.85,No
4491-ABCDE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.86,471.98,Yes
3194-ABCDE,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,55.47,3770.11,No
0367-ABCDE,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,39.2,540.32,No
1433-ABCDE,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.54,2395.67,No
4924-ABCDE,Female,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.67,3166.61,No
1780-ABCDE,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),55.06,374.74,Yes
4281-ABCDE,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.7,842.63,Yes
3259-ABCDE,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.43,62.09,Yes
1819-ABCDE,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),54.57,661.82,No
6885-ABCDE,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.41,83.61,Yes
0842-ABCDE,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.35,595.91,No
1190-ABCDE,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.17,1062.6,No
0176-ABCDE,Male,1,No,Yes,47,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.59,2397.59,Yes
3685-ABCDE,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,43.89,435.1,No
0618-ABCDE,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.9,3076.86,No
2094-ABCDE,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.57,402.81,Yes
6536-ABCDE,Male,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),73.84,73.84,Yes
4093-ABCDE,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),49.46,152.15,Yes
3718-ABCDE,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.03,550.63,Yes
1031-ABCDE,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.32,205.4,Yes
3672-ABCDE,Male,1,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.79,66.09,Yes
0301-ABCDE,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.6,1121.67,No
1473-ABCDE,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),64.85,333.98,Yes
0284-ABCDE,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),56.49,2457.0,No
2029-ABCDE,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.67,1702.84,No
3492-ABCDE,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.62,1776.68,No
6112-ABCDE,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.3,544.35,No
5583-ABCDE,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.28,243.39,No
1814-ABCDE,Male,0,Yes,No,18,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.33,805.37,No
1272-ABCDE,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.43,740.29,No
2717-ABCDE,Female,0,No,Yes,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,57.98,1021.07,Yes
4546-ABCDE,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.96,1582.51,Yes
3647-ABCDE,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.65,725.37,Yes
2314-ABCDE,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.77,860.25,No
2009-ABCDE,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),56.41,118.54,Yes
4232-ABCDE,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),72.42,142.2,Yes
2643-ABCDE,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,58.32,4314.91,Yes
3266-ABCDE,Male,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),63.42,443.27,No
6416-ABCDE,Male,1,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.87,219.57,No
3797-ABCDE,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),48.05,2208.73,Yes
6918-ABCDE,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42.87,704.19,No
3195-ABCDE,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.41,3794.91,Yes
0100-ABCDE,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.76,409.51,Yes
5088-ABCDE,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.77,1450.36,No
0745-ABCDE,Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.57,363.22,Yes
6514-ABCDE,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,54.72,323.72,No
0481-ABCDE,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,57.46,1022.79,Yes
4651-ABCDE,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.66,1017.3,Yes
6840-ABCDE,Female,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),44.78,184.01,No
4963-ABCDE,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),66.96,321.16,Yes
1158-ABCDE,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.73,428.59,Yes
1438-ABCDE,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.02,921.48,No
2415-ABCDE,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.98,972.92,No
4101-ABCDE,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,65.99,4379.85,No
0403-ABCDE,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,58.59,180.02,No
